Incidente;Cidade;NODE;ME3 Participação Cons;ME3 Evento Cidade;Sistema;Rede Rev.;Incidente.1;Data Inicio;Data Fechamento;Soma de PeriodoNovo;Soma de Ativos Afetados Rev.;Soma de Ativos Cidade;Sintoma;Parte Rede;Cidade.1;UF;Vol Ligações;Solução Rev.
INM00000729111;PORTO ALEGRE - CABO;MNDAMA;1,89;7,02;SGO;HFC;INM00000729111;04/05/2025 00:02;04/05/2025 11:10;668;61;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CABO BANDOLADO
INM00000729111;PORTO ALEGRE - CABO;MNDAN;1,89;7,02;SGO;HFC;INM00000729111;04/05/2025 00:02;04/05/2025 11:10;668;61;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CABO BANDOLADO
INM00000729111;PORTO ALEGRE - CABO;MNDAO;1,89;7,02;SGO;HFC;INM00000729111;04/05/2025 00:02;04/05/2025 11:10;668;61;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CABO BANDOLADO
INM00000729111;PORTO ALEGRE - CABO;MNDAS;1,89;7,02;SGO;HFC;INM00000729111;04/05/2025 00:02;04/05/2025 11:10;668;61;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CABO BANDOLADO
INM00000729111;PORTO ALEGRE - CABO;STZAH;1,89;7,02;SGO;HFC;INM00000729111;04/05/2025 00:02;04/05/2025 11:10;668;61;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CABO BANDOLADO
INM00000729208;PORTO ALEGRE - CABO;GPONA08;0,21;0,79;SGO;HFC;INM00000729208;04/05/2025 05:39;04/05/2025 11:06;327;14;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - QUEDA ARVORE
INM00000729208;PORTO ALEGRE - CABO;JBOADA;0,21;0,79;SGO;HFC;INM00000729208;04/05/2025 05:39;04/05/2025 11:06;327;14;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - QUEDA ARVORE
INM00000729208;PORTO ALEGRE - CABO;JBOADB;0,21;0,79;SGO;HFC;INM00000729208;04/05/2025 05:39;04/05/2025 11:06;327;14;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - QUEDA ARVORE
INM00000729208;PORTO ALEGRE - CABO;PETAA;0,21;0,79;SGO;HFC;INM00000729208;04/05/2025 05:39;04/05/2025 11:06;327;14;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - QUEDA ARVORE
INM00000729343;SAPUCAIA DO SUL;CNT07A;0,01;1,01;SGO;HFC;INM00000729343;04/05/2025 08:40;04/05/2025 09:41;61;5;301;Sem Sinal;FONTE;SAPUCAIA DO SUL;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000729343;SAPUCAIA DO SUL;CNT09A;0,01;1,01;SGO;HFC;INM00000729343;04/05/2025 08:40;04/05/2025 09:41;61;5;301;Sem Sinal;FONTE;SAPUCAIA DO SUL;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000729445;PORTO ALEGRE - CABO;BFMAA;0,13;0,48;SGO;HFC;INM00000729445;04/05/2025 10:07;04/05/2025 11:40;93;30;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000729445;PORTO ALEGRE - CABO;BFMAB;0,13;0,48;SGO;HFC;INM00000729445;04/05/2025 10:07;04/05/2025 11:40;93;30;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000729445;PORTO ALEGRE - CABO;BFMACA;0,13;0,48;SGO;HFC;INM00000729445;04/05/2025 10:07;04/05/2025 11:40;93;30;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000729445;PORTO ALEGRE - CABO;BFMACB;0,13;0,48;SGO;HFC;INM00000729445;04/05/2025 10:07;04/05/2025 11:40;93;30;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000729445;PORTO ALEGRE - CABO;BFMADA;0,13;0,48;SGO;HFC;INM00000729445;04/05/2025 10:07;04/05/2025 11:40;93;30;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000729445;PORTO ALEGRE - CABO;BFMADB;0,13;0,48;SGO;HFC;INM00000729445;04/05/2025 10:07;04/05/2025 11:40;93;30;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000729445;PORTO ALEGRE - CABO;MNDAB;0,13;0,48;SGO;HFC;INM00000729445;04/05/2025 10:07;04/05/2025 11:40;93;30;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000729445;PORTO ALEGRE - CABO;RBRAFA;0,13;0,48;SGO;HFC;INM00000729445;04/05/2025 10:07;04/05/2025 11:40;93;30;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000729499;GRAVATAI;ALP01A;0,11;7,34;SGO;HFC;INM00000729499;04/05/2025 10:46;04/05/2025 12:40;114;21;326;Sem Sinal;COAXIAL;GRAVATAI;RS;;TRANSCEPTOR OPTICO - DANIFICADO
INM00000729499;GRAVATAI;ALP01B;0,11;7,34;SGO;HFC;INM00000729499;04/05/2025 10:46;04/05/2025 12:40;114;21;326;Sem Sinal;COAXIAL;GRAVATAI;RS;;TRANSCEPTOR OPTICO - DANIFICADO
INM00000729628;NOVO HAMBURGO - CABO;SAFAE;0,01;0,23;SGO;HFC;INM00000729628;04/05/2025 12:14;04/05/2025 13:29;75;4;1329;Sem Sinal;COAXIAL;NOVO HAMBURGO;RS;;FUSIVEL
INM00000729763;PORTO ALEGRE - CABO;MNDAJ;0,17;0,63;SGO;HFC;INM00000729763;04/05/2025 13:42;04/05/2025 21:18;456;8;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CARGA ALTA
INM00000729763;PORTO ALEGRE - CABO;MNDAK;0,17;0,63;SGO;HFC;INM00000729763;04/05/2025 13:42;04/05/2025 21:18;456;8;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CARGA ALTA
INM00000729763;PORTO ALEGRE - CABO;MNDAMA;0,17;0,63;SGO;HFC;INM00000729763;04/05/2025 13:42;04/05/2025 21:18;456;8;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CARGA ALTA
INM00000729927;SANTA MARIA;CNTAY;0;0;SGO;HFC;INM00000729927;04/05/2025 15:37;04/05/2025 19:33;236;0;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;CABO COAXIAL - ACIDENTE DE TRANSITO
INM00000729955;PORTO ALEGRE - CABO;BLNAG;0,69;2,58;SGO;HFC;INM00000729955;04/05/2025 16:08;05/05/2025 12:55;1247;12;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - TROCA DE POSTE PROGRAMADA
INM00000730156;NOVO HAMBURGO - CABO;RNDAG;0;0,04;SGO;HFC;INM00000730156;04/05/2025 18:34;04/05/2025 19:29;55;1;1329;Sem Sinal;COAXIAL;NOVO HAMBURGO;RS;;FUSIVEL
INM00000730366;PASSO FUNDO;CENAZ;0,03;0,73;SGO;HFC;INM00000730366;04/05/2025 22:16;05/05/2025 09:15;659;1;904;Sem Sinal;COAXIAL;PASSO FUNDO;RS;;ATIVO MODULO
INM00000730791;PORTO ALEGRE - CABO;SANAD;0,01;0,04;SGO;HFC;INM00000730791;05/05/2025 04:27;05/05/2025 08:48;261;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00000730808;NOVO HAMBURGO - CABO;SJOAE;0,39;6,32;SGO;HFC;INM00000730808;05/05/2025 04:40;05/05/2025 12:02;442;19;1329;Sem Sinal;FIBRA ÓPTICA;NOVO HAMBURGO;RS;;CABO OPTICO - VANDALISMO
INM00000730954;PORTO ALEGRE - CABO;JITAK;0,15;0,54;SGO;HFC;INM00000730954;05/05/2025 06:29;05/05/2025 11:15;286;11;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000730954;PORTO ALEGRE - CABO;RBTAKA;0,15;0,54;SGO;HFC;INM00000730954;05/05/2025 06:29;05/05/2025 11:15;286;11;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000730954;PORTO ALEGRE - CABO;RBTAKB;0,15;0,54;SGO;HFC;INM00000730954;05/05/2025 06:29;05/05/2025 11:15;286;11;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000731830;CANOAS;HAR07;0,01;0,31;SGO;HFC;INM00000731830;05/05/2025 11:06;05/05/2025 12:10;64;5;1037;Sem Sinal;COAXIAL;CANOAS;RS;;ATIVO PERFORMANCE
INM00000731830;CANOAS;HAR07A;0,01;0,31;SGO;HFC;INM00000731830;05/05/2025 11:06;05/05/2025 12:10;64;5;1037;Sem Sinal;COAXIAL;CANOAS;RS;;ATIVO PERFORMANCE
INM00000732217;CAPAO DA CANOA;CAPAQ;0;0,07;SGO;HFC;INM00000732217;05/05/2025 13:25;05/05/2025 14:15;50;1;752;Sem Sinal;COAXIAL;CAPAO DA CANOA;RS;;PASSIVO DANIFICADO
INM00000732470;SANTA MARIA;JKBAC;0,01;0,23;SGO;HFC;INM00000732470;05/05/2025 14:53;05/05/2025 19:15;262;1;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;CABO COAXIAL - CARGA ALTA
INM00000732476;SAPUCAIA DO SUL;CAM03A;0;0,29;SGO;HFC;INM00000732476;05/05/2025 14:57;05/05/2025 16:25;88;1;301;Sem Sinal;COAXIAL;SAPUCAIA DO SUL;RS;;CABO COAXIAL - VANDALISMO
INM00000732759;ESTEIO;EIO01A;0,01;0,7;SGO;HFC;INM00000732759;05/05/2025 16:42;05/05/2025 17:00;18;12;309;Sem Sinal;FIBRA ÓPTICA;ESTEIO;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000733363;CAMPO BOM;JSL02A;0,02;3,26;SGO;HFC;INM00000733363;05/05/2025 22:02;05/05/2025 22:57;55;8;135;Sem Sinal;COAXIAL;CAMPO BOM;RS;;FUSIVEL
INM00000733541;RIO GRANDE;CDNABA;0,05;1,22;SGO;HFC;INM00000733541;05/05/2025 23:02;06/05/2025 00:21;79;14;905;Sem Sinal;COAXIAL;RIO GRANDE;RS;;FUSIVEL
INM00000733541;RIO GRANDE;CDNAFB;0,05;1,22;SGO;HFC;INM00000733541;05/05/2025 23:02;06/05/2025 00:21;79;14;905;Sem Sinal;COAXIAL;RIO GRANDE;RS;;FUSIVEL
INM00000733642;GRAVATAI;ALP01A;0,58;38,1;SGO;HFC;INM00000733642;06/05/2025 00:57;06/05/2025 02:29;92;135;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000733642;GRAVATAI;ALP01B;0,58;38,1;SGO;HFC;INM00000733642;06/05/2025 00:57;06/05/2025 02:29;92;135;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000733642;GRAVATAI;CNT03A;0,58;38,1;SGO;HFC;INM00000733642;06/05/2025 00:57;06/05/2025 02:29;92;135;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000733642;GRAVATAI;CNT08A;0,58;38,1;SGO;HFC;INM00000733642;06/05/2025 00:57;06/05/2025 02:29;92;135;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000733642;GRAVATAI;CNT10A;0,58;38,1;SGO;HFC;INM00000733642;06/05/2025 00:57;06/05/2025 02:29;92;135;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000733642;GRAVATAI;CNT11A;0,58;38,1;SGO;HFC;INM00000733642;06/05/2025 00:57;06/05/2025 02:29;92;135;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000733642;GRAVATAI;CNTAEA;0,58;38,1;SGO;HFC;INM00000733642;06/05/2025 00:57;06/05/2025 02:29;92;135;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000733642;GRAVATAI;SES01A;0,58;38,1;SGO;HFC;INM00000733642;06/05/2025 00:57;06/05/2025 02:29;92;135;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000733642;GRAVATAI;SES01B;0,58;38,1;SGO;HFC;INM00000733642;06/05/2025 00:57;06/05/2025 02:29;92;135;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000733746;PASSO FUNDO;CNAXAA;0,06;1,52;SGO;HFC;INM00000733746;06/05/2025 02:52;06/05/2025 08:35;343;4;904;Sem Sinal;COAXIAL;PASSO FUNDO;RS;;CABO COAXIAL - VANDALISMO
INM00000734068;PORTO ALEGRE - CABO;FLOAJ;0,02;0,07;SGO;HFC;INM00000734068;06/05/2025 07:17;06/05/2025 08:08;51;8;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00000734068;PORTO ALEGRE - CABO;FLOAPB;0,02;0,07;SGO;HFC;INM00000734068;06/05/2025 07:17;06/05/2025 08:08;51;8;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00000734096;PORTO ALEGRE - CABO;FLOAJ;0,01;0,05;SGO;HFC;INM00000734096;06/05/2025 07:31;06/05/2025 08:47;76;4;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00000734119;PORTO ALEGRE - CABO;JCVACA;0,02;0,08;SGO;HFC;INM00000734119;06/05/2025 07:39;06/05/2025 09:00;81;6;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00000734119;PORTO ALEGRE - CABO;JCVACB;0,02;0,08;SGO;HFC;INM00000734119;06/05/2025 07:39;06/05/2025 09:00;81;6;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00000734215;CAXIAS DO SUL;CX09;0,01;0,14;SGO;HFC;INM00000734215;06/05/2025 08:25;06/05/2025 10:46;141;2;1995;Sem Sinal;COAXIAL;CAXIAS DO SUL;RS;;CURTO NA REDE
INM00000734396;NOVO HAMBURGO - CABO;IDLAA;0,04;0,67;SGO;HFC;INM00000734396;06/05/2025 09:32;06/05/2025 10:36;64;14;1329;Sem Sinal;FONTE;NOVO HAMBURGO;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000734498;PASSO FUNDO;CNAXAA;0,01;0,15;SGO;HFC;INM00000734498;06/05/2025 09:56;06/05/2025 10:30;34;4;904;Sem Sinal;COAXIAL;PASSO FUNDO;RS;;CONEXAO DANIFICADA
INM00000735049;NOVO HAMBURGO - CABO;SAFAA;0,05;0,85;SGO;HFC;INM00000735049;06/05/2025 12:29;06/05/2025 13:44;75;15;1329;Sem Sinal;FONTE;NOVO HAMBURGO;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000735126;SANTA MARIA;CMBAA;0,15;2,71;SGO;HFC;INM00000735126;06/05/2025 13:02;06/05/2025 16:07;185;17;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - CARGA ALTA
INM00000735289;PORTO ALEGRE - CABO;NNIAEA;0,02;0,07;SGO;HFC;INM00000735289;06/05/2025 14:01;06/05/2025 15:10;69;6;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000735397;BAGE;CNTBA;0;0,08;SGO;HFC;INM00000735397;06/05/2025 14:29;06/05/2025 15:15;46;1;557;Sem Sinal;COAXIAL;BAGE;RS;;ATIVO PERFORMANCE
INM00000735674;SAO LEOPOLDO - CABO;CNT01A;0;0,08;SGO;HFC;INM00000735674;06/05/2025 15:51;06/05/2025 16:35;44;1;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;ATIVO MODULO
INM00000735775;NOVO HAMBURGO - CABO;GRIAAA;0;0,03;SGO;HFC;INM00000735775;06/05/2025 16:23;06/05/2025 17:00;37;1;1329;Sem Sinal;COAXIAL;NOVO HAMBURGO;RS;;ATIVO MODULO
INM00000735842;PASSO FUNDO;B;0;0,09;SGO;HFC;INM00000735842;06/05/2025 16:42;06/05/2025 18:00;78;1;904;Sem Sinal;COAXIAL;PASSO FUNDO;RS;;ATIVO PERFORMANCE
INM00000736094;CAXIAS DO SUL;VNDAIA;0,02;0,22;SGO;HFC;INM00000736094;06/05/2025 18:14;06/05/2025 18:46;32;14;1995;Sem Sinal;COAXIAL;CAXIAS DO SUL;RS;;ATIVO PERFORMANCE
INM00000736487;PORTO ALEGRE - CABO;SPEAC;0,02;0,06;SGO;HFC;INM00000736487;06/05/2025 21:24;06/05/2025 22:01;37;9;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA - RESTABELECIDO PELA CONCESSIONARIA
INM00000736513;SANTA MARIA;CNTAOB;0;0,05;SGO;HFC;INM00000736513;06/05/2025 21:34;06/05/2025 22:05;31;2;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;FUSIVEL
INM00000736513;SANTA MARIA;CNTAX;0;0,05;SGO;HFC;INM00000736513;06/05/2025 21:34;06/05/2025 22:05;31;2;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;FUSIVEL
INM00000736545;SANTA MARIA;CNTBO;0,01;0,21;SGO;HFC;INM00000736545;06/05/2025 21:55;06/05/2025 22:30;35;7;1162;Sem Sinal;FONTE;SANTA MARIA;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000736838;PORTO ALEGRE - CABO;BFMAE;0,2;0,74;SGO;HFC;INM00000736838;07/05/2025 02:22;07/05/2025 10:18;476;9;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000736838;PORTO ALEGRE - CABO;BFMAF;0,2;0,74;SGO;HFC;INM00000736838;07/05/2025 02:22;07/05/2025 10:18;476;9;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000736863;PORTO ALEGRE - CABO;TRZADA;0,28;1,05;SGO;HFC;INM00000736863;07/05/2025 02:55;07/05/2025 11:25;510;12;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;FONTE DE ALIMENTACAO - FURTO
INM00000736863;PORTO ALEGRE - CABO;TRZAE;0,28;1,05;SGO;HFC;INM00000736863;07/05/2025 02:55;07/05/2025 11:25;510;12;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;FONTE DE ALIMENTACAO - FURTO
INM00000736863;PORTO ALEGRE - CABO;TRZAG;0,28;1,05;SGO;HFC;INM00000736863;07/05/2025 02:55;07/05/2025 11:25;510;12;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;FONTE DE ALIMENTACAO - FURTO
INM00000737074;PORTO ALEGRE - CABO;FLOAKB;0,03;0,12;SGO;HFC;INM00000737074;07/05/2025 06:52;07/05/2025 12:54;362;2;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00000737313;PASSO FUNDO;CNTAGA;0,05;1,22;SGO;HFC;INM00000737313;07/05/2025 08:29;07/05/2025 09:48;79;14;904;Sem Sinal;FONTE;PASSO FUNDO;RS;;BANCO DE BATERIA - AUTONOMIA
INM00000737777;PORTO ALEGRE - CABO;HPCABA;0,1;0,36;SGO;HFC;INM00000737777;07/05/2025 10:29;07/05/2025 16:15;346;6;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA - RESTABELECIDO PELA CONCESSIONARIA
INM00000738205;PASSO FUNDO;B;0,01;0,17;SGO;HFC;INM00000738205;07/05/2025 12:57;07/05/2025 14:15;78;2;904;Sem Sinal;COAXIAL;PASSO FUNDO;RS;;CABO COAXIAL - VANDALISMO
INM00000738256;PORTO ALEGRE - CABO;JCVADA;0;0,01;SGO;HFC;INM00000738256;07/05/2025 13:27;07/05/2025 14:50;83;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;PASSIVO DANIFICADO
INM00000738525;CAMPO BOM;JSL02A;0,08;12,96;SGO;HFC;INM00000738525;07/05/2025 15:05;07/05/2025 18:00;175;10;135;Sem Sinal;FIBRA ÓPTICA;CAMPO BOM;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000738525;CAMPO BOM;JSL02B;0,08;12,96;SGO;HFC;INM00000738525;07/05/2025 15:05;07/05/2025 18:00;175;10;135;Sem Sinal;FIBRA ÓPTICA;CAMPO BOM;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000738612;RIO GRANDE;CASAF;0,01;0,29;SGO;HFC;INM00000738612;07/05/2025 15:42;07/05/2025 17:08;86;3;905;Sem Sinal;COAXIAL;RIO GRANDE;RS;;FUSIVEL
INM00000738724;PORTO ALEGRE - CABO;NAVACA;0,08;0,3;SGO;HFC;INM00000738724;07/05/2025 16:17;07/05/2025 22:10;353;5;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - CARGA ALTA
INM00000738724;PORTO ALEGRE - CABO;SJOAC;0,08;0,3;SGO;HFC;INM00000738724;07/05/2025 16:17;07/05/2025 22:10;353;5;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - CARGA ALTA
INM00000738900;LAJEADO;CNRAA;0,58;24,4;SGO;HFC;INM00000738900;07/05/2025 17:19;07/05/2025 21:09;230;54;509;Sem Sinal;FIBRA ÓPTICA;LAJEADO;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000738900;LAJEADO;CNRAD;0,58;24,4;SGO;HFC;INM00000738900;07/05/2025 17:19;07/05/2025 21:09;230;54;509;Sem Sinal;FIBRA ÓPTICA;LAJEADO;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000738900;LAJEADO;CNRAE;0,58;24,4;SGO;HFC;INM00000738900;07/05/2025 17:19;07/05/2025 21:09;230;54;509;Sem Sinal;FIBRA ÓPTICA;LAJEADO;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000738900;LAJEADO;CNRAG;0,58;24,4;SGO;HFC;INM00000738900;07/05/2025 17:19;07/05/2025 21:09;230;54;509;Sem Sinal;FIBRA ÓPTICA;LAJEADO;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000739011;BENTO GONCALVES;UNIAD;0;0,18;SGO;HFC;INM00000739011;07/05/2025 18:12;07/05/2025 19:32;80;1;448;Sem Sinal;COAXIAL;BENTO GONCALVES;RS;;RUIDO - LOGRADOURO FILTRADO
INM00000739189;SAO LEOPOLDO - CABO;STE08A;0,01;0,29;SGO;HFC;INM00000739189;07/05/2025 19:40;07/05/2025 21:00;80;2;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;TRANSCEPTOR OPTICO - DANIFICADO
INM00000739382;PELOTAS;STRAA;0,01;0,07;SGO;HFC;INM00000739382;07/05/2025 21:23;07/05/2025 22:30;67;2;1792;Sem Sinal;COAXIAL;PELOTAS;RS;;PASSIVO DANIFICADO
INM00000739382;PELOTAS;STRACA;0,01;0,07;SGO;HFC;INM00000739382;07/05/2025 21:23;07/05/2025 22:30;67;2;1792;Sem Sinal;COAXIAL;PELOTAS;RS;;PASSIVO DANIFICADO
INM00000739382;PELOTAS;STRAH;0,01;0,07;SGO;HFC;INM00000739382;07/05/2025 21:23;07/05/2025 22:30;67;2;1792;Sem Sinal;COAXIAL;PELOTAS;RS;;PASSIVO DANIFICADO
INM00000739704;PORTO ALEGRE - CABO;SJOADA;0,47;1,75;SGO;HFC;INM00000739704;08/05/2025 03:06;08/05/2025 10:10;424;24;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000739704;PORTO ALEGRE - CABO;SJOADB;0,47;1,75;SGO;HFC;INM00000739704;08/05/2025 03:06;08/05/2025 10:10;424;24;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000739704;PORTO ALEGRE - CABO;SJOAE;0,47;1,75;SGO;HFC;INM00000739704;08/05/2025 03:06;08/05/2025 10:10;424;24;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000739734;PORTO ALEGRE - CABO;RBTAA;1,26;4,7;SGO;HFC;INM00000739734;08/05/2025 03:46;08/05/2025 10:39;413;66;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000739734;PORTO ALEGRE - CABO;RBTAAA;1,26;4,7;SGO;HFC;INM00000739734;08/05/2025 03:46;08/05/2025 10:39;413;66;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000739734;PORTO ALEGRE - CABO;RBTAF;1,26;4,7;SGO;HFC;INM00000739734;08/05/2025 03:46;08/05/2025 10:39;413;66;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000739927;CAXIAS DO SUL;FATAHB;0,01;0,12;SGO;HFC;INM00000739927;08/05/2025 07:34;08/05/2025 08:55;81;3;1995;Sem Sinal;COAXIAL;CAXIAS DO SUL;RS;;PASSIVO COM AGUA
INM00000740162;SANTA MARIA;CNTAT;0,01;0,12;SGO;HFC;INM00000740162;08/05/2025 09:12;08/05/2025 10:23;71;2;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;FUSIVEL
INM00000741027;CANOAS;IGA13;0,01;0,17;SGO;HFC;INM00000741027;08/05/2025 13:07;08/05/2025 14:06;59;3;1037;Sem Sinal;FONTE;CANOAS;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000741027;CANOAS;IGA13A;0,01;0,17;SGO;HFC;INM00000741027;08/05/2025 13:07;08/05/2025 14:06;59;3;1037;Sem Sinal;FONTE;CANOAS;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000741027;CANOAS;IGA15;0,01;0,17;SGO;HFC;INM00000741027;08/05/2025 13:07;08/05/2025 14:06;59;3;1037;Sem Sinal;FONTE;CANOAS;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000741027;CANOAS;IGA15A;0,01;0,17;SGO;HFC;INM00000741027;08/05/2025 13:07;08/05/2025 14:06;59;3;1037;Sem Sinal;FONTE;CANOAS;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
